%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
23, 61601.83, 49559.94, -16258.21, -20981.96, 6959.48, -3003.54, 7512.20, 2071.34, 0.020, 0.732, 0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053419, 12:00:53.419
24, 61906.62, 49924.50, -16475.52, -21191.89, 6728.81, -3254.59, 7273.37, 1827.68, 0.020, 0.732, 0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053425, 12:00:53.425
25, 61569.42, 49539.27, -16520.40, -21304.81, 6703.31, -3241.49, 7270.31, 1823.43, 0.020, 0.732, 0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053425, 12:00:53.425
26, 61103.03, 48957.07, -16213.73, -21062.63, 7042.65, -2852.86, 7626.04, 2187.52, 0.020, 0.732, 0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053433, 12:00:53.433
27, 61552.79, 49464.77, -16170.37, -20909.63, 7052.15, -2896.99, 7615.42, 2171.34, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053433, 12:00:53.433
28, 61950.96, 49940.52, -16412.42, -21125.77, 6795.13, -3198.00, 7339.04, 1883.58, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053441, 12:00:53.441
29, 61696.67, 49657.46, -16523.01, -21293.14, 6709.66, -3272.00, 7261.25, 1800.10, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053441, 12:00:53.441
30, 61152.61, 48984.09, -16260.83, -21118.58, 6996.30, -2912.23, 7572.52, 2125.83, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053447, 12:00:53.447
31, 61476.62, 49333.74, -16127.03, -20893.45, 7095.07, -2851.95, 7653.53, 2210.65, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053455, 12:00:53.455
32, 61995.38, 49946.85, -16357.81, -21078.01, 6817.28, -3154.43, 7367.09, 1921.53, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053455, 12:00:53.455
33, 61816.18, 49764.59, -16532.18, -21294.53, 6668.93, -3296.95, 7216.77, 1767.40, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053463, 12:00:53.463
34, 61216.04, 49035.81, -16348.04, -21217.88, 6892.18, -3017.33, 7454.73, 2019.99, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053463, 12:00:53.463
35, 61354.84, 49160.52, -16143.46, -20948.70, 7069.25, -2842.87, 7620.29, 2202.70, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053471, 12:00:53.471
36, 61946.32, 49869.60, -16329.16, -21060.82, 6843.34, -3114.27, 7371.90, 1946.84, 0.034, 0.778, 0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053471, 12:00:53.471
37, 61888.80, 49833.50, -16513.60, -21276.89, 6689.32, -3295.30, 7211.92, 1767.17, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053477, 12:00:53.477
38, 61299.97, 49132.69, -16394.54, -21260.02, 6852.82, -3074.80, 7413.60, 1959.56, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053478, 12:00:53.478
39, 61274.13, 49065.30, -16129.93, -20957.04, 7098.73, -2816.90, 7662.00, 2221.61, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053485, 12:00:53.485
40, 61879.64, 49787.86, -16309.93, -21035.05, 6869.47, -3080.74, 7423.86, 1986.65, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053485, 12:00:53.485
41, 61976.78, 49904.78, -16485.62, -21232.61, 6715.00, -3264.67, 7264.61, 1809.35, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053493, 12:00:53.493
42, 61476.10, 49306.92, -16422.54, -21262.48, 6819.16, -3114.76, 7398.61, 1935.59, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053494, 12:00:53.494
43, 61283.23, 49033.40, -16110.96, -20945.06, 7125.20, -2765.07, 7721.19, 2274.42, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053502, 12:00:53.502
44, 61870.70, 49728.61, -16236.84, -20960.86, 6957.02, -2991.20, 7519.89, 2071.02, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053502, 12:00:53.502
45, 62053.83, 49965.09, -16478.40, -21204.90, 6717.24, -3253.07, 7275.20, 1809.17, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053508, 12:00:53.508
46, 61611.62, 49454.64, -16487.36, -21297.86, 6746.78, -3190.15, 7334.70, 1857.90, 0.032, 0.796, 0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053516, 12:00:53.516
47, 61252.00, 48982.37, -16152.29, -21004.18, 7086.33, -2802.84, 7694.32, 2226.23, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053517, 12:00:53.517
48, 61762.76, 49574.91, -16206.38, -20953.17, 6985.43, -2971.98, 7553.17, 2087.63, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053525, 12:00:53.525
49, 62115.68, 49995.62, -16410.43, -21149.15, 6761.22, -3218.14, 7325.83, 1857.05, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053525, 12:00:53.525
50, 61790.59, 49623.75, -16462.66, -21274.55, 6740.59, -3221.94, 7313.69, 1840.98, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053531, 12:00:53.531
51, 61276.77, 48982.62, -16174.68, -21067.77, 7040.33, -2863.71, 7631.31, 2174.22, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053532, 12:00:53.532
52, 61689.56, 49452.90, -16137.49, -20924.65, 7045.90, -2907.00, 7609.58, 2163.78, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053539, 12:00:53.539
53, 62131.95, 49988.42, -16366.66, -21125.55, 6796.81, -3184.70, 7363.18, 1905.26, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053540, 12:00:53.540
54, 61889.52, 49716.69, -16487.52, -21300.45, 6705.25, -3267.27, 7292.48, 1823.41, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053546, 12:00:53.546
55, 61332.38, 49021.46, -16227.63, -21127.96, 6997.03, -2900.43, 7602.97, 2147.49, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053546, 12:00:53.546
56, 61594.21, 49309.00, -16113.37, -20914.30, 7084.88, -2834.74, 7681.82, 2225.18, 0.032, 0.800, 0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053554, 12:00:53.554
57, 62141.63, 49966.92, -16335.53, -21079.88, 6825.46, -3134.47, 7412.31, 1949.30, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053554, 12:00:53.554
58, 62028.17, 49839.56, -16480.48, -21267.39, 6698.88, -3264.41, 7277.37, 1809.78, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053560, 12:00:53.560
59, 61409.47, 49095.20, -16304.23, -21194.37, 6910.76, -2986.10, 7512.89, 2053.88, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053560, 12:00:53.560
60, 61487.61, 49162.97, -16116.55, -20943.67, 7077.55, -2837.76, 7678.56, 2214.81, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053567, 12:00:53.567
61, 62087.18, 49875.99, -16326.41, -21072.31, 6832.50, -3141.14, 7410.81, 1938.68, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053568, 12:00:53.568
62, 62103.98, 49894.99, -16482.42, -21258.61, 6691.51, -3292.43, 7265.05, 1787.71, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053575, 12:00:53.575
63, 61542.38, 49210.45, -16358.17, -21241.51, 6849.83, -3070.93, 7449.30, 1974.26, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053583, 12:00:53.583
64, 61494.09, 49111.00, -16066.68, -20914.30, 7133.72, -2773.31, 7730.89, 2271.92, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053584, 12:00:53.584
65, 62134.90, 49873.02, -16206.31, -20957.46, 6935.95, -3026.45, 7504.55, 2044.04, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053590, 12:00:53.590
66, 62233.45, 50011.38, -16404.46, -21174.79, 6742.36, -3237.09, 7307.21, 1839.68, 0.022, 0.802, 0.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053590, 12:00:53.590
67, 61688.15, 49372.88, -16391.29, -21256.20, 6805.95, -3127.37, 7397.76, 1938.32, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053598, 12:00:53.598
68, 61424.52, 49021.96, -16095.54, -20973.49, 7103.29, -2803.94, 7701.18, 2251.71, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053599, 12:00:53.599
69, 62028.39, 49737.46, -16178.88, -20951.85, 6968.51, -2999.81, 7542.69, 2084.84, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053606, 12:00:53.606
70, 62264.56, 50028.97, -16391.03, -21175.08, 6743.92, -3242.25, 7315.97, 1844.42, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053606, 12:00:53.606
71, 61845.40, 49540.54, -16402.34, -21270.12, 6769.81, -3178.98, 7357.48, 1891.40, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053613, 12:00:53.613
72, 61417.09, 48998.78, -16097.82, -21012.18, 7089.82, -2814.02, 7691.03, 2241.63, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053613, 12:00:53.613
73, 61922.51, 49602.12, -16142.34, -20934.53, 7010.67, -2946.27, 7586.58, 2135.96, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053621, 12:00:53.621
74, 62283.89, 50052.71, -16372.43, -21149.46, 6750.20, -3214.16, 7329.29, 1876.03, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053621, 12:00:53.621
75, 61970.72, 49679.81, -16433.16, -21288.76, 6722.22, -3233.83, 7306.09, 1842.21, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053629, 12:00:53.629
76, 61453.82, 49029.42, -16133.42, -21066.79, 7044.64, -2852.46, 7660.52, 2198.85, 0.022, 0.820, 0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053630, 12:00:53.630
77, 61836.52, 49473.51, -16093.32, -20917.41, 7063.17, -2897.37, 7642.98, 2176.28, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053636, 12:00:53.636
78, 62301.35, 50045.35, -16337.25, -21119.87, 6785.70, -3200.28, 7355.40, 1889.08, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053642, 12:00:53.642
79, 62114.85, 49822.68, -16419.63, -21257.94, 6723.05, -3253.72, 7302.52, 1838.07, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053643, 12:00:53.643
80, 61526.21, 49090.09, -16186.73, -21112.83, 6997.75, -2927.61, 7607.93, 2150.93, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053650, 12:00:53.650
81, 61728.83, 49325.27, -16074.64, -20912.52, 7092.72, -2838.63, 7691.37, 2236.69, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053650, 12:00:53.650
82, 62296.37, 50019.16, -16285.73, -21056.39, 6845.09, -3118.63, 7436.85, 1980.16, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053658, 12:00:53.658
83, 62230.56, 49933.64, -16406.00, -21217.71, 6743.03, -3245.47, 7339.26, 1869.84, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053658, 12:00:53.658
84, 61629.32, 49184.79, -16238.79, -21147.45, 6943.73, -2945.40, 7564.61, 2109.27, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053666, 12:00:53.666
85, 61699.86, 49231.97, -16035.16, -20876.28, 7146.99, -2757.85, 7756.26, 2301.69, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053666, 12:00:53.666
86, 62303.70, 49968.48, -16249.76, -21003.82, 6902.78, -3068.47, 7478.16, 2014.36, 0.010, 0.820, 0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053673, 12:00:53.673
87, 62335.73, 50005.01, -16407.28, -21198.82, 6739.01, -3229.47, 7323.08, 1848.20, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053673, 12:00:53.673
88, 61775.77, 49328.04, -16275.62, -21176.20, 6900.72, -3004.01, 7515.04, 2046.50, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053681, 12:00:53.681
89, 61651.18, 49151.33, -16015.49, -20893.00, 7167.06, -2736.86, 7780.51, 2323.49, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053681, 12:00:53.681
90, 62292.32, 49918.73, -16171.69, -20942.58, 6973.81, -3004.66, 7560.68, 2100.35, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053689, 12:00:53.689
91, 62407.88, 50075.24, -16387.20, -21182.30, 6749.71, -3221.87, 7336.29, 1871.24, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053689, 12:00:53.689
92, 61887.93, 49445.75, -16369.05, -21261.22, 6822.31, -3101.46, 7426.03, 1958.95, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053695, 12:00:53.695
93, 61618.95, 49076.90, -16023.27, -20931.34, 7161.66, -2737.60, 7774.18, 2322.41, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053703, 12:00:53.703
94, 62215.77, 49805.74, -16112.01, -20917.63, 7028.77, -2941.91, 7618.82, 2167.02, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053703, 12:00:53.703
95, 62475.05, 50125.02, -16327.37, -21165.56, 6796.85, -3173.63, 7374.60, 1921.20, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053710, 12:00:53.710
96, 62050.27, 49627.00, -16342.16, -21269.00, 6800.18, -3138.32, 7396.24, 1946.52, 0.022, 0.802, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053710, 12:00:53.710
97, 61622.53, 49069.21, -16022.09, -20983.17, 7132.17, -2773.31, 7747.65, 2309.34, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053718, 12:00:53.718
98, 62151.48, 49691.93, -15992.09, -20852.93, 7114.47, -2847.43, 7689.58, 2241.68, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053718, 12:00:53.718
99, 62504.26, 50144.37, -16269.86, -21097.97, 6827.03, -3129.51, 7395.70, 1954.19, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053727, 12:00:53.727
100, 62178.04, 49769.82, -16376.05, -21260.60, 6760.04, -3161.74, 7353.46, 1922.34, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053728, 12:00:53.728
101, 61648.61, 49081.01, -16087.27, -21088.67, 7064.78, -2802.48, 7680.04, 2256.07, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053733, 12:00:53.733
102, 62031.59, 49552.00, -15988.00, -20855.50, 7130.77, -2807.54, 7718.46, 2290.32, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053733, 12:00:53.733
103, 62508.37, 50142.25, -16243.91, -21052.77, 6854.48, -3097.66, 7441.41, 2002.92, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053741, 12:00:53.741
104, 62327.03, 49927.18, -16374.42, -21225.98, 6776.09, -3163.55, 7357.72, 1920.60, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053741, 12:00:53.741
105, 61709.88, 49145.70, -16117.10, -21084.45, 7048.80, -2830.04, 7657.60, 2236.76, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053748, 12:00:53.748
106, 61909.43, 49361.90, -16000.43, -20868.53, 7163.02, -2765.87, 7757.87, 2334.64, -0.002, 0.806, 0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053749, 12:00:53.749
107, 62504.39, 50095.09, -16182.39, -20979.93, 6923.81, -3073.52, 7502.90, 2064.05, -0.012, 0.814, 0.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053755, 12:00:53.755
108, 62388.37, 49999.42, -16350.34, -21195.22, 6763.53, -3193.82, 7355.27, 1918.54, -0.012, 0.814, 0.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053763, 12:00:53.763
109, 61823.54, 49285.10, -16130.05, -21079.62, 7005.10, -2887.44, 7625.21, 2195.41, -0.012, 0.814, 0.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053763, 12:00:53.763
110, 61891.31, 49291.72, -15908.61, -20784.33, 7248.42, -2684.15, 7833.37, 2405.70, -0.012, 0.814, 0.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053772, 12:00:53.772
111, 62491.99, 50034.78, -16104.68, -20912.43, 6989.35, -3003.78, 7553.24, 2123.33, -0.012, 0.814, 0.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053772, 12:00:53.772
112, 62503.57, 50075.89, -16314.07, -21135.79, 6792.14, -3199.29, 7360.88, 1928.53, -0.012, 0.814, 0.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1557936053779, 12:00:53.779
