%OBCI Data Log - 2014-10-22_17-39-29
66.0,-5771.332,5355.3438,-5774.2153,5404.026,-159170.28,-166947.88,-166749.16,-135398.58
67.0,-5754.3,5398.706,-5694.487,5446.8965,-159200.11,-166976.75,-166780.27,-135428.7
68.0,-5723.9688,5226.0835,-5778.6636,5274.341,-159096.3,-166875.92,-166670.19,-135318.94
69.0,-5687.3564,5158.626,-5774.3496,5207.755,-159051.56,-166832.97,-166623.6,-135273.22
70.0,-5764.7827,5321.4585,-5792.767,5370.2075,-159146.42,-166925.77,-166724.66,-135373.98
71.0,-5756.9375,5408.5186,-5690.5083,5456.91,-159202.22,-166979.95,-166783.28,-135431.77
72.0,-5734.988,5257.421,-5772.494,5305.5664,-159112.05,-166892.16,-166687.44,-135336.03
73.0,-5684.6294,5152.5464,-5772.0474,5201.7646,-159047.0,-166829.55,-166618.97,-135268.64
74.0,-5754.7695,5288.758,-5802.2446,5337.641,-159124.95,-166905.97,-166702.23,-135352.02
75.0,-5759.754,5417.191,-5692.922,5465.739,-159206.03,-166984.73,-166787.73,-135436.48
76.0,-5747.7285,5298.8384,-5764.604,5346.8276,-159137.52,-166917.9,-166714.48,-135362.98
77.0,-5687.9375,5154.9824,-5773.9917,5203.955,-159048.17,-166831.62,-166620.47,-135269.98
78.0,-5740.643,5253.5986,-5804.502,5302.5938,-159101.9,-166884.56,-166678.36,-135328.25
79.0,-5765.7217,5408.1606,-5711.541,5456.731,-159195.88,-166975.81,-166777.78,-135426.8
80.0,-5751.2603,5325.8843,-5746.4546,5373.7837,-159148.69,-166929.8,-166727.22,-135375.92
81.0,-5686.753,5156.7485,-5769.119,5205.6987,-159044.53,-166828.75,-166617.4,-135266.83
82.0,-5719.7217,5216.9194,-5794.3545,5265.9365,-159075.77,-166859.83,-166651.45,-135301.4
83.0,-5766.325,5392.336,-5728.2827,5440.884,-159181.5,-166962.92,-166763.55,-135412.73
84.0,-5749.852,5353.332,-5721.9795,5401.2095,-159161.2,-166942.94,-166741.42,-135389.97
85.0,-5695.3584,5172.2827,-5770.974,5220.9873,-159051.52,-166836.48,-166625.28,-135274.55
86.0,-5703.2485,5187.795,-5784.654,5236.991,-159056.38,-166841.9,-166631.27,-135281.27
87.0,-5770.751,5372.599,-5754.747,5421.326,-159167.27,-166950.11,-166748.9,-135398.23
88.0,-5754.926,5380.646,-5706.6016,5428.7246,-159176.22,-166958.72,-166757.69,-135406.34
89.0,-5710.647,5199.1943,-5776.16,5247.8096,-159066.42,-166852.08,-166641.44,-135290.56
90.0,-5694.5986,5170.9194,-5779.803,5220.138,-159045.8,-166832.66,-166620.42,-135270.3
91.0,-5770.0356,5348.169,-5779.3115,5396.8955,-159150.62,-166935.1,-166731.84,-135381.4
92.0,-5755.954,5402.327,-5695.47,5450.5396,-159187.98,-166971.17,-166770.66,-135419.36
93.0,-5729.6685,5235.5605,-5781.323,5283.9077,-159088.84,-166874.81,-166665.2,-135314.23
94.0,-5687.8257,5158.246,-5775.065,5207.308,-159037.6,-166825.56,-166611.89,-135261.84
95.0,-5761.654,5313.2104,-5794.5776,5361.8926,-159126.11,-166912.16,-166706.4,-135356.38
96.0,-5755.283,5407.133,-5689.122,5455.457,-159185.34,-166969.52,-166768.75,-135417.81
97.0,-5734.8315,5262.1367,-5768.4707,5310.126,-159099.31,-166885.77,-166677.28,-135326.33
98.0,-5680.5615,5148.411,-5767.912,5197.451,-159028.39,-166817.6,-166602.92,-135252.84
99.0,-5749.539,5278.744,-5801.663,5327.605,-159102.97,-166890.8,-166682.58,-135332.6
100.0,-5760.4243,5410.709,-5699.5156,5459.2793,-159185.3,-166970.67,-166769.38,-135418.39
101.0,-5747.17,5299.1963,-5761.341,5347.163,-159120.6,-166907.67,-166700.2,-135349.12
102.0,-5683.7354,5151.138,-5769.365,5200.1553,-159029.22,-166819.4,-166603.86,-135253.84
103.0,-5736.195,5246.1777,-5802.356,5295.1953,-159082.4,-166871.75,-166661.02,-135311.28
104.0,-5766.124,5409.2114,-5713.5303,5457.8486,-159182.77,-166969.38,-166767.05,-135416.52
105.0,-5751.707,5335.4507,-5741.8945,5383.4624,-159140.9,-166928.64,-166722.19,-135371.23
106.0,-5690.888,5162.0234,-5772.092,5210.8843,-159034.2,-166825.17,-166609.58,-135259.4
107.0,-5719.4536,5213.7676,-5795.6284,5262.852,-159060.69,-166851.67,-166638.5,-135288.98
108.0,-5770.706,5393.029,-5736.1504,5441.6885,-159168.88,-166957.11,-166753.16,-135403.0
109.0,-5754.6797,5363.927,-5721.89,5411.8267,-159155.08,-166943.4,-166737.81,-135387.02
110.0,-5704.053,5182.8555,-5777.7915,5231.515,-159045.98,-166837.5,-166622.25,-135272.06
111.0,-5705.3047,5187.9067,-5787.649,5237.036,-159043.92,-166836.28,-166621.16,-135271.66
112.0,-5772.5835,5371.9287,-5761.028,5420.5884,-159153.67,-166943.34,-166737.73,-135387.64
113.0,-5753.7188,5385.3174,-5702.958,5433.4404,-159164.62,-166953.69,-166748.72,-135397.9
114.0,-5713.9995,5205.2964,-5777.3,5253.755,-159055.77,-166847.97,-166633.39,-135283.03
115.0,-5693.9727,5168.684,-5779.759,5217.8135,-159030.62,-166824.39,-166607.6,-135258.05
116.0,-5770.4155,5342.916,-5784.2734,5391.665,-159133.33,-166924.78,-166716.77,-135366.89
117.0,-5757.608,5404.339,-5695.2466,5452.5737,-159174.4,-166964.44,-166759.56,-135408.89
118.0,-5730.786,5239.5615,-5779.2446,5287.685,-159075.84,-166868.42,-166654.84,-135304.38
119.0,-5687.021,5156.2344,-5774.4834,5205.319,-159022.31,-166816.97,-166598.92,-135249.31
120.0,-5761.743,5308.9863,-5798.6235,5357.7354,-159110.03,-166902.9,-166692.64,-135342.98
121.0,-5757.072,5412.4077,-5690.1953,5460.8887,-159175.44,-166966.4,-166761.48,-135410.97
122.0,-5741.068,5274.8774,-5770.639,5322.9785,-159094.92,-166888.1,-166675.61,-135325.08
123.0,-5684.4507,5151.384,-5771.645,5200.513,-159017.48,-166813.39,-166594.34,-135244.83
124.0,-5749.5835,5274.0503,-5804.547,5322.9785,-159086.77,-166881.5,-166668.5,-135319.2
125.0,-5763.196,5410.9995,-5702.3994,5459.5474,-159170.83,-166963.12,-166757.44,-135407.12
126.0,-5746.276,5302.6606,-5755.641,5350.5156,-159106.62,-166900.3,-166688.84,-135338.42
127.0,-5681.3438,5148.8584,-5766.1016,5197.8086,-159011.8,-166808.61,-166589.05,-135239.47
128.0,-5731.4565,5237.863,-5799.674,5286.8354,-159061.92,-166858.16,-166642.73,-135293.66
129.0,-5767.7334,5405.434,-5718.381,5454.0938,-159165.0,-166958.45,-166751.7,-135401.75
130.0,-5754.0317,5340.0776,-5740.285,5387.955,-159128.55,-166922.75,-166712.45,-135362.0
131.0,-5694.643,5166.628,-5774.707,5215.4663,-159022.9,-166820.47,-166600.89,-135251.2
132.0,-5718.9844,5210.7056,-5796.4775,5259.8345,-159045.16,-166842.72,-166625.16,-135276.12
133.0,-5772.6284,5390.9946,-5742.3193,5439.699,-159153.62,-166948.44,-166740.14,-135390.4
134.0,-5754.0986,5368.5757,-5717.7324,5416.4756,-159143.1,-166937.95,-166728.52,-135378.08
135.0,-5703.472,5184.2188,-5775.8022,5232.6997,-159031.0,-166829.17,-166609.88,-135260.06
136.0,-5701.2144,5181.827,-5784.5864,5230.889,-159025.12,-166824.27,-166604.53,-135255.56
137.0,-5771.645,5365.4243,-5765.2075,5414.0615,-159134.38,-166930.78,-166720.45,-135371.03
138.0,-5754.747,5391.084,-5700.4546,5439.1626,-159153.98,-166949.67,-166740.55,-135390.34
139.0,-5718.783,5213.589,-5779.3115,5261.8687,-159047.31,-166845.95,-166627.36,-135277.58
140.0,-5692.967,5166.1807,-5779.088,5215.1533,-159015.12,-166815.4,-166594.16,-135245.19
141.0,-5770.326,5338.2446,-5788.2524,5386.77,-159116.28,-166914.33,-166701.86,-135352.6
142.0,-5756.1772,5405.97,-5691.335,5454.2275,-159160.08,-166956.7,-166747.86,-135397.72
143.0,-5730.5176,5243.63,-5775.713,5291.6636,-159062.62,-166861.78,-166644.25,-135294.39
144.0,-5683.892,5152.7026,-5771.2427,5201.6978,-159004.47,-166805.88,-166583.33,-135234.44
145.0,-5757.295,5300.1797,-5796.9473,5348.884,-159089.0,-166888.69,-166673.64,-135324.72
146.0,-5756.267,5410.2173,-5687.7812,5458.5195,-159157.94,-166955.61,-166746.38,-135396.4
147.0,-5739.1455,5275.995,-5764.1123,5323.8276,-159078.5,-166878.23,-166661.78,-135311.64
148.0,-5681.5225,5148.523,-5768.1133,5197.473,-158999.8,-166802.22,-166578.89,-135229.8
149.0,-5745.225,5266.0483,-5802.2666,5314.909,-159066.5,-166867.81,-166650.28,-135301.39
150.0,-5764.068,5411.1113,-5701.6616,5459.5923,-159156.28,-166955.14,-166745.12,-135395.31
151.0,-5749.226,5312.227,-5752.1987,5359.926,-159098.75,-166899.0,-166683.69,-135333.53
152.0,-5685.859,5154.0884,-5769.7227,5202.905,-159001.83,-166805.19,-166581.33,-135232.11
153.0,-5728.886,5232.0513,-5798.981,5280.89,-159043.94,-166846.8,-166626.86,-135278.0
154.0,-5767.0405,5398.751,-5720.2134,5447.187,-159144.28,-166944.44,-166733.34,-135383.64
155.0,-5752.646,5341.2173,-5733.1997,5388.916,-159112.61,-166913.34,-166699.08,-135348.88
156.0,-5691.469,5164.281,-5770.013,5212.963,-159005.1,-166809.2,-166585.36,-135235.98
157.0,-5710.066,5199.06,-5788.9673,5248.055,-159021.53,-166825.9,-166603.66,-135254.89
158.0,-5770.4155,5380.981,-5744.4204,5429.5293,-159130.44,-166932.03,-166719.23,-135369.78
159.0,-5753.7856,5366.877,-5712.592,5414.6875,-159124.88,-166926.33,-166712.8,-135362.73
160.0,-5699.4487,5181.894,-5769.5884,5230.3975,-159011.95,-166816.72,-166593.38,-135243.88
161.0,-5689.547,5168.5723,-5773.299,5217.635,-158998.84,-166804.62,-166580.5,-135231.67
162.0,-5763.0396,5349.4204,-5761.5195,5398.013,-159105.64,-166908.78,-166693.92,-135344.75
163.0,-5749.494,5384.2446,-5690.5527,5432.234,-159130.77,-166933.03,-166719.88,-135369.92
164.0,-5713.0386,5209.99,-5770.192,5258.2256,-159026.69,-166831.83,-166609.3,-135259.72
165.0,-5682.327,5154.737,-5768.5605,5203.687,-158990.05,-166796.94,-166571.27,-135222.62
166.0,-5762.861,5324.6323,-5784.4526,5373.2695,-159090.25,-166895.08,-166677.94,-135329.02
167.0,-5755.6636,5403.8916,-5686.8647,5452.0596,-159142.27,-166945.52,-166732.42,-135382.56
168.0,-5732.0376,5248.9272,-5772.159,5296.8267,-159050.22,-166855.98,-166634.58,-135284.89
169.0,-5679.891,5148.5005,-5767.1074,5197.4062,-158985.92,-166794.02,-166567.23,-135218.55
170.0,-5752.4893,5290.8364,-5795.405,5339.474,-159067.53,-166873.98,-166654.31,-135305.7
171.0,-5755.44,5408.8984,-5685.993,5457.357,-159141.67,-166946.05,-166732.47,-135383.03
172.0,-5738.3857,5280.5996,-5758.6587,5328.477,-159065.88,-166872.31,-166651.78,-135302.1
173.0,-5676.538,5143.561,-5762.7715,5192.511,-158980.44,-166789.67,-166561.95,-135213.19
174.0,-5736.374,5253.4644,-5796.4775,5302.37,-159042.1,-166850.22,-166627.98,-135279.6
175.0,-5760.469,5404.4507,-5700.9688,5452.8867,-159135.11,-166940.56,-166726.23,-135376.94
176.0,-5747.438,5315.3115,-5746.298,5362.988,-159084.56,-166891.33,-166672.06,-135322.38
177.0,-5681.679,5151.1157,-5764.8276,5199.9097,-158983.34,-166793.45,-166565.34,-135216.5
178.0,-5721.197,5222.3286,-5793.3706,5271.1445,-159021.9,-166831.56,-166606.95,-135258.56
179.0,-5762.5923,5396.0464,-5718.0005,5444.5273,-159127.45,-166934.36,-166718.75,-135369.67
180.0,-5747.438,5347.61,-5723.7,5395.3755,-159101.7,-166909.1,-166690.83,-135341.06
181.0,-5693.2573,5168.7515,-5770.3706,5217.366,-158993.25,-166803.89,-166576.06,-135226.95
182.0,-5707.2046,5194.9697,-5787.179,5243.9204,-159004.34,-166815.47,-166588.73,-135240.28
183.0,-5766.4595,5377.807,-5743.7725,5426.4224,-159113.86,-166922.28,-166704.88,-135355.83
184.0,-5747.125,5374.5884,-5702.3545,5422.555,-159115.45,-166923.58,-166705.94,-135356.22
185.0,-5703.6733,5190.522,-5771.712,5238.9136,-159003.67,-166814.95,-166587.5,-135238.38
186.0,-5693.2573,5171.5454,-5777.7246,5220.652,-158988.16,-166800.61,-166571.94,-135223.6
187.0,-5765.5205,5349.018,-5768.963,5397.7227,-159092.47,-166902.53,-166682.88,-135334.17
188.0,-5749.2036,5390.324,-5690.016,5438.4697,-159120.61,-166929.84,-166712.33,-135362.72
189.0,-5717.375,5218.7075,-5772.2485,5266.9424,-159018.16,-166830.2,-166603.58,-135254.11
190.0,-5681.746,5153.217,-5768.7393,5202.3237,-158975.3,-166789.1,-166558.95,-135210.38
191.0,-5759.396,5317.994,-5786.2407,5366.7876,-159071.58,-166883.19,-166661.34,-135312.67
192.0,-5749.651,5407.446,-5681.903,5455.971,-159129.89,-166939.97,-166722.45,-135372.98
193.0,-5730.585,5255.856,-5768.404,5303.9346,-159039.73,-166852.23,-166626.64,-135277.16
194.0,-5679.6226,5148.076,-5767.063,5197.0933,-158971.39,-166786.2,-166554.98,-135206.4
195.0,-5747.907,5282.6113,-5795.36,5331.383,-159047.19,-166860.48,-166636.2,-135287.66
196.0,-5751.6626,5407.1772,-5686.105,5455.5464,-159124.7,-166935.81,-166717.98,-135368.55
197.0,-5736.2847,5285.472,-5753.7637,5333.3047,-159053.16,-166865.95,-166641.69,-135292.05
198.0,-5675.8677,5143.4043,-5761.922,5192.3325,-158965.36,-166781.1,-166549.23,-135200.52
199.0,-5733.0884,5247.631,-5796.2764,5296.4243,-159024.23,-166839.05,-166612.28,-135263.92
200.0,-5756.5127,5404.182,-5699.8735,5452.7524,-159120.2,-166932.4,-166713.67,-135364.48
201.0,-5742.9897,5321.9727,-5737.849,5369.85,-159073.53,-166886.83,-166663.66,-135314.02
202.0,-5683.579,5154.424,-5765.878,5203.173,-158970.92,-166787.53,-166555.4,-135206.5
203.0,-5718.0454,5216.584,-5792.4097,5265.445,-159003.98,-166820.27,-166591.17,-135242.83
204.0,-5763.6206,5393.342,-5724.639,5441.8896,-159111.36,-166924.92,-166704.83,-135355.8
205.0,-5749.07,5355.9917,-5721.9795,5403.9365,-159093.23,-166907.28,-166684.94,-135335.2
206.0,-5694.71,5172.663,-5770.572,5221.3447,-158980.62,-166797.98,-166566.02,-135216.97
207.0,-5701.639,5187.7505,-5782.955,5236.723,-158984.2,-166802.08,-166570.8,-135222.55
208.0,-5763.2183,5370.297,-5746.231,5418.8228,-159092.98,-166908.25,-166686.31,-135337.48
209.0,-5745.2026,5377.0474,-5697.5938,5425.1035,-159101.33,-166916.05,-166694.4,-135344.75
210.0,-5706.0425,5195.886,-5771.98,5244.3003,-158992.17,-166810.08,-166578.66,-135229.45
211.0,-5689.1895,5166.2256,-5774.7295,5215.176,-158970.2,-166789.4,-166556.19,-135207.95
212.0,-5761.654,5341.8657,-5770.55,5390.4805,-159073.0,-166889.77,-166665.58,-135317.02
213.0,-5744.644,5393.9453,-5684.227,5442.1577,-159108.34,-166923.92,-166702.48,-135352.95
214.0,-5719.6323,5226.754,-5771.8687,5274.9443,-159008.98,-166827.4,-166596.86,-135247.66
215.0,-5681.5674,5152.792,-5768.7837,5201.832,-158960.66,-166781.16,-166546.58,-135198.19
216.0,-5757.228,5312.6294,-5788.2744,5361.3564,-159053.84,-166872.33,-166645.81,-135297.27
217.0,-5747.9966,5408.295,-5681.0757,5456.709,-159115.61,-166932.23,-166710.53,-135361.22
218.0,-5731.3447,5261.4663,-5766.2803,5309.5,-159027.77,-166846.8,-166617.3,-135267.9
219.0,-5677.4995,5146.243,-5764.8726,5195.216,-158954.69,-166776.28,-166540.73,-135192.22
220.0,-5745.471,5277.113,-5796.187,5325.817,-159029.6,-166849.69,-166620.64,-135272.34
221.0,-5752.8696,5410.3066,-5689.48,5458.7207,-159113.38,-166931.2,-166708.98,-135359.83
222.0,-5741.4253,5297.3857,-5755.8423,5345.375,-159047.66,-166867.23,-166638.89,-135289.5
223.0,-5682.752,5151.25,-5768.337,5200.245,-158957.7,-166780.23,-166544.1,-135195.53
224.0,-5732.2163,5244.3447,-5798.0425,5293.273,-159008.36,-166830.05,-166598.61,-135250.48
225.0,-5754.9033,5402.595,-5702.8687,5451.121,-159104.5,-166923.52,-166700.36,-135351.3
226.0,-5740.0845,5325.7725,-5732.5293,5373.65,-159060.17,-166880.16,-166652.97,-135303.36
227.0,-5682.238,5154.424,-5763.777,5203.218,-158955.1,-166778.36,-166541.95,-135193.25
228.0,-5711.1836,5206.995,-5787.4478,5255.9233,-158982.05,-166805.25,-166571.36,-135223.17
229.0,-5758.5244,5383.5293,-5725.1978,5432.0547,-159087.8,-166908.2,-166683.6,-135334.72
230.0,-5742.4536,5353.4883,-5712.368,5401.2764,-159073.47,-166894.06,-166667.72,-135318.19
231.0,-5692.7656,5172.5957,-5767.219,5220.965,-158964.14,-166788.12,-166552.03,-135203.12
232.0,-5695.4253,5179.659,-5777.9927,5228.6094,-158963.52,-166788.31,-166552.47,-135204.22
233.0,-5760.134,5362.429,-5749.6733,5411.0444,-159072.23,-166894.3,-166667.9,-135319.16
234.0,-5742.2075,5377.5615,-5694.0845,5425.506,-159085.45,-166906.97,-166681.06,-135331.61
235.0,-5707.1377,5199.887,-5771.332,5248.1895,-158979.14,-166803.78,-166568.28,-135219.33
236.0,-5686.3506,5162.2246,-5772.338,5211.2866,-158952.66,-166778.72,-166541.02,-135192.94
237.0,-5762.078,5338.7363,-5774.5728,5387.396,-159057.27,-166880.95,-166652.23,-135303.75
238.0,-5746.8794,5400.181,-5684.9873,5448.394,-159098.84,-166921.23,-166695.48,-135346.16
239.0,-5724.371,5235.583,-5773.813,5283.751,-159000.53,-166825.55,-166590.92,-135241.9
240.0,-5682.797,5153.686,-5770.3037,5202.681,-158947.66,-166774.83,-166535.75,-135187.64
241.0,-5755.1494,5306.706,-5789.9287,5355.4106,-159035.72,-166861.0,-166629.77,-135281.53
242.0,-5745.8735,5410.2173,-5678.215,5458.698,-159101.98,-166925.38,-166699.39,-135350.17
243.0,-5734.429,5271.323,-5765.1406,5319.3125,-159020.25,-166845.81,-166612.38,-135263.12
244.0,-5681.545,5149.8643,-5768.8286,5198.7476,-158944.4,-166772.66,-166532.58,-135184.39
245.0,-5744.4873,5272.2397,-5798.7354,5320.9443,-159013.05,-166839.89,-166606.17,-135258.05
246.0,-5751.014,5409.0996,-5689.6587,5457.491,-159097.34,-166921.77,-166695.22,-135346.22
247.0,-5740.017,5303.264,-5750.5674,5351.03,-159036.05,-166862.0,-166629.75,-135280.44
248.0,-5681.7236,5151.049,-5766.6157,5199.932,-158942.16,-166771.17,-166530.86,-135182.42
249.0,-5731.2554,5240.679,-5798.601,5289.6074,-158992.44,-166820.88,-166584.84,-135236.7
250.0,-5756.848,5407.3115,-5703.606,5455.927,-159094.95,-166920.75,-166693.25,-135344.28
251.0,-5741.783,5339.541,-5728.014,5387.4854,-159056.66,-166883.19,-166652.05,-135302.69
252.0,-5692.855,5166.829,-5772.919,5215.5337,-158951.78,-166781.58,-166541.25,-135192.6
253.0,-5716.1455,5209.946,-5793.572,5258.9185,-158972.33,-166802.28,-166564.02,-135216.06
254.0,-5763.442,5388.8267,-5732.4624,5437.4863,-159079.84,-166907.05,-166677.88,-135329.34
255.0,-5744.8228,5366.743,-5711.474,5414.777,-159070.25,-166897.47,-166667.05,-135317.81
0.0,-5701.9746,5184.9565,-5774.707,5233.527,-158960.17,-166790.6,-166550.52,-135201.81
1.0,-5700.8794,5183.5483,-5784.117,5232.6772,-158954.69,-166786.03,-166545.7,-135197.72
2.0,-5765.3193,5365.447,-5756.6245,5414.2407,-159062.86,-166891.58,-166660.53,-135312.06
3.0,-5744.3086,5389.1396,-5691.8267,5437.352,-159081.19,-166909.1,-166679.23,-135329.9
4.0,-5712.9717,5209.722,-5774.4834,5258.0913,-158972.62,-166803.58,-166564.2,-135215.36
5.0,-5684.965,5159.408,-5771.444,5208.426,-158936.97,-166769.64,-166527.48,-135179.61
6.0,-5758.5693,5329.3037,-5776.0703,5377.964,-159035.7,-166865.98,-166632.66,-135284.39
7.0,-5742.2524,5396.9404,-5678.6616,5445.2646,-159079.75,-166908.58,-166678.94,-135329.66
8.0,-5723.432,5238.9805,-5769.1416,5287.0366,-158986.55,-166818.02,-166579.7,-135230.64
9.0,-5680.226,5150.356,-5767.7334,5199.351,-158930.67,-166764.33,-166521.08,-135172.94
10.0,-5753.607,5300.3584,-5792.1636,5349.13,-159017.6,-166849.44,-166613.78,-135265.56
