%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
20, 4237.42, 6631.85, -187500.02, 76151.74, 187500.00, 187500.00, 33636.31, 187500.00, 0.00, 0.00, 0.00
21, 4213.37, 6631.52, -187500.02, 73918.98, 187500.00, 187500.00, 33476.83, 187500.00, 0.00, 0.00, 0.00
22, 4194.22, 6626.20, -187500.02, 70706.03, 187500.00, 187500.00, 33495.79, 187500.00, 0.00, 0.00, 0.00
23, 4222.29, 6635.76, -187500.02, 69266.53, 187500.00, 187500.00, 33661.66, 187500.00, 0.00, 0.00, 0.00
24, 4257.76, 6650.14, -187500.02, 69040.70, 187500.00, 187500.00, 33679.07, 187500.00, 0.00, 0.00, 0.00
25, 4227.61, 6631.49, -187500.02, 67172.53, 187500.00, 187500.00, 33520.35, 187500.00, 0.00, 0.00, 0.00
26, 4208.86, 6627.52, -187500.02, 63829.11, 187500.00, 187500.00, 33493.80, 187500.00, 0.15, 0.82, 0.54
27, 4230.38, 6634.78, -187500.02, 61847.41, 187500.00, 187500.00, 33651.09, 187500.00, 0.00, 0.00, 0.00
28, 4251.12, 6633.19, -187500.02, 61389.31, 187500.00, 187500.00, 33689.55, 187500.00, 0.00, 0.00, 0.00
29, 4233.33, 6629.62, -187500.02, 59590.42, 187500.00, 187500.00, 33537.50, 187500.00, 0.00, 0.00, 0.00
30, 4203.38, 6624.59, -187500.02, 55920.29, 187500.00, 187500.00, 33484.01, 187500.00, 0.00, 0.00, 0.00
31, 4220.59, 6630.94, -187500.02, 53185.68, 187500.00, 187500.00, 33638.57, 187500.00, 0.00, 0.00, 0.00
32, 4251.59, 6637.10, -187500.02, 52296.13, 187500.00, 187500.00, 33724.40, 187500.00, 0.00, 0.00, 0.00
33, 4240.37, 6624.72, -187500.02, 50569.57, 187500.00, 187500.00, 33589.33, 187500.00, 0.00, 0.00, 0.00
34, 4188.40, 6592.78, -187500.02, 46721.11, 187500.00, 187500.00, 33460.88, 187500.00, 0.00, 0.00, 0.00
35, 4188.81, 6592.42, -187500.02, 43269.38, 187500.00, 187500.00, 33569.66, 187500.00, 0.00, 0.00, 0.00
36, 4229.82, 6614.48, -187500.02, 41843.78, 187500.00, 187500.00, 33693.93, 187500.00, 0.15, 0.82, 0.54
37, 4242.23, 6627.27, -187500.02, 40198.63, 187500.00, 187500.00, 33597.82, 187500.00, 0.00, 0.00, 0.00
38, 4202.93, 6609.43, -187500.02, 36476.05, 187500.00, 187500.00, 33454.28, 187500.00, 0.00, 0.00, 0.00
39, 4185.99, 6595.31, -187500.02, 32700.78, 187500.00, 187500.00, 33536.04, 187500.00, 0.00, 0.00, 0.00
40, 4217.71, 6591.89, -187500.02, 30988.57, 187500.00, 187500.00, 33675.09, 187500.00, 0.00, 0.00, 0.00
41, 4219.43, 6584.04, -187500.02, 29578.38, 187500.00, 187500.00, 33596.08, 187500.00, 0.00, 0.00, 0.00
42, 4190.37, 6588.71, -187500.02, 26081.40, 187500.00, 187500.00, 33443.64, 187500.00, 0.00, 0.00, 0.00
43, 4217.37, 6628.19, -187500.02, 21932.16, 187500.00, 187500.00, 33532.18, 187500.00, 0.00, 0.00, 0.00
44, 4238.54, 6627.27, -187500.02, 19702.73, 187500.00, 187500.00, 33696.62, 187500.00, 0.00, 0.00, 0.00
45, 4232.06, 6605.52, -187500.02, 18291.95, 187500.00, 187500.00, 33651.46, 187500.00, 0.00, 0.00, 0.00
46, 4195.78, 6595.53, -187500.02, 14985.15, 187500.00, 187500.00, 33493.82, 187500.00, 0.15, 0.83, 0.54
47, 4198.19, 6613.95, -187500.02, 10549.49, 187500.00, 187500.00, 33515.88, 187500.00, 0.00, 0.00, 0.00
48, 4206.13, 6593.65, -187500.02, 7789.69, 187500.00, 187500.00, 33661.86, 187500.00, 0.00, 0.00, 0.00
49, 4227.45, 6600.18, -187500.02, 6283.01, 187500.00, 187500.00, 33660.21, 187500.00, 0.00, 0.00, 0.00
50, 4201.68, 6589.20, -187500.02, 3187.27, 187500.00, 187500.00, 33500.52, 187500.00, 0.00, 0.00, 0.00
51, 4143.66, 6549.71, -187500.02, -1468.02, 187500.00, 187500.00, 33457.25, 187500.00, 0.00, 0.00, 0.00
52, 4192.09, 6590.72, -187500.02, -4790.74, 187500.00, 187500.00, 33634.97, 187500.00, 0.00, 0.00, 0.00
53, 4220.25, 6597.81, -187500.02, -6439.36, 187500.00, 187500.00, 33684.43, 187500.00, 0.00, 0.00, 0.00
54, 4168.73, 6552.77, -187500.02, -9239.00, 187500.00, 187500.00, 33524.11, 187500.00, 0.00, 0.00, 0.00
55, 4149.44, 6554.43, -187500.02, -13893.26, 187500.00, 187500.00, 33464.90, 187500.00, 0.00, 0.00, 0.00
56, 4170.86, 6564.68, -187500.02, -17662.19, 187500.00, 187500.00, 33588.37, 187500.00, 0.15, 0.83, 0.54
57, 4190.86, 6563.72, -187500.02, -19459.85, 187500.00, 187500.00, 33673.33, 187500.00, 0.00, 0.00, 0.00
58, 4182.50, 6576.46, -187500.02, -21848.36, 187500.00, 187500.00, 33559.31, 187500.00, 0.00, 0.00, 0.00
59, 4150.16, 6573.83, -187500.02, -26212.38, 187500.00, 187500.00, 33461.95, 187500.00, 0.00, 0.00, 0.00
60, 4137.93, 6552.99, -187500.02, -30133.53, 187500.00, 187500.00, 33559.91, 187500.00, 0.00, 0.00, 0.00
61, 4169.99, 6558.85, -187500.02, -31894.31, 187500.00, 187500.00, 33663.16, 187500.00, 0.00, 0.00, 0.00
62, 4165.63, 6558.67, -187500.02, -33673.86, 187500.00, 187500.00, 33571.34, 187500.00, 0.00, 0.00, 0.00
63, 4138.13, 6554.43, -187500.02, -37454.62, 187500.00, 187500.00, 33443.13, 187500.00, 0.00, 0.00, 0.00
64, 4147.32, 6565.53, -187500.02, -41308.30, 187500.00, 187500.00, 33536.06, 187500.00, 0.00, 0.00, 0.00
65, 4187.93, 6585.18, -187500.02, -42993.33, 187500.00, 187500.00, 33678.24, 187500.00, 0.00, 0.00, 0.00
66, 4204.79, 6593.32, -187500.02, -44148.43, 187500.00, 187500.00, 33628.55, 187500.00, 0.14, 0.83, 0.54
67, 4143.92, 6552.68, -187500.02, -47254.80, 187500.00, 187500.00, 33458.84, 187500.00, 0.00, 0.00, 0.00
68, 4127.92, 6551.79, -187500.02, -50999.35, 187500.00, 187500.00, 33512.89, 187500.00, 0.00, 0.00, 0.00
69, 4175.66, 6579.97, -187500.02, -52757.36, 187500.00, 187500.00, 33686.58, 187500.00, 0.00, 0.00, 0.00
70, 4174.21, 6562.34, -187500.02, -53493.89, 187500.00, 187500.00, 33654.44, 187500.00, 0.00, 0.00, 0.00
71, 4143.97, 6551.99, -187500.02, -55971.23, 187500.00, 187500.00, 33501.04, 187500.00, 0.00, 0.00, 0.00
72, 4128.23, 6547.47, -187500.02, -59583.13, 187500.00, 187500.00, 33499.83, 187500.00, 0.00, 0.00, 0.00
73, 4172.74, 6578.12, -187500.02, -61494.30, 187500.00, 187500.00, 33677.44, 187500.00, 0.00, 0.00, 0.00
74, 4203.42, 6592.65, -187500.02, -61956.15, 187500.00, 187500.00, 33712.09, 187500.00, 0.00, 0.00, 0.00
75, 4177.94, 6572.78, -187500.02, -63839.31, 187500.00, 187500.00, 33553.16, 187500.00, 0.00, 0.00, 0.00
76, 4141.78, 6548.19, -187500.02, -67281.19, 187500.00, 187500.00, 33499.48, 187500.00, 0.14, 0.83, 0.54
77, 4170.81, 6565.67, -187500.02, -69457.04, 187500.00, 187500.00, 33661.19, 187500.00, 0.00, 0.00, 0.00
78, 4197.10, 6569.42, -187500.02, -69896.74, 187500.00, 187500.00, 33720.09, 187500.00, 0.00, 0.00, 0.00
79, 4162.92, 6551.59, -187500.02, -71404.52, 187500.00, 187500.00, 33579.83, 187500.00, 0.00, 0.00, 0.00
80, 4130.89, 6546.80, -187500.02, -74846.78, 187500.00, 187500.00, 33502.56, 187500.00, 0.00, 0.00, 0.00
81, 4141.73, 6545.06, -187500.02, -77557.76, 187500.00, 187500.00, 33627.93, 187500.00, 0.00, 0.00, 0.00
82, 4160.24, 6544.17, -187500.02, -78351.13, 187500.00, 187500.00, 33714.07, 187500.00, 0.00, 0.00, 0.00
83, 4176.18, 6564.10, -187500.02, -79738.66, 187500.00, 187500.00, 33624.36, 187500.00, 0.00, 0.00, 0.00
84, 4129.06, 6543.34, -187500.02, -83238.14, 187500.00, 187500.00, 33510.54, 187500.00, 0.00, 0.00, 0.00
85, 4143.41, 6558.18, -187500.02, -86514.15, 187500.00, 187500.00, 33607.72, 187500.00, 0.00, 0.00, 0.00
86, 4184.16, 6571.12, -187500.02, -87744.05, 187500.00, 187500.00, 33727.30, 187500.00, 0.14, 0.82, 0.53
87, 4176.80, 6557.82, -187500.02, -89002.54, 187500.00, 187500.00, 33619.97, 187500.00, 0.00, 0.00, 0.00
88, 4133.93, 6540.14, -187500.02, -92381.70, 187500.00, 187500.00, 33476.88, 187500.00, 0.00, 0.00, 0.00
89, 4138.72, 6544.55, -187500.02, -95417.18, 187500.00, 187500.00, 33564.14, 187500.00, 0.00, 0.00, 0.00
90, 4174.93, 6552.57, -187500.02, -96268.06, 187500.00, 187500.00, 33694.79, 187500.00, 0.00, 0.00, 0.00
91, 4194.19, 6562.65, -187500.02, -97582.05, 187500.00, 187500.00, 33629.14, 187500.00, 0.00, 0.00, 0.00
92, 4153.38, 6545.98, -187500.02, -100991.77, 187500.00, 187500.00, 33471.02, 187500.00, 0.00, 0.00, 0.00
93, 4119.74, 6524.81, -187500.02, -105273.74, 187500.00, 187500.00, 33485.84, 187500.00, 0.00, 0.00, 0.00
94, 4174.93, 6565.11, -187500.02, -107768.71, 187500.00, 187500.00, 33653.52, 187500.00, 0.00, 0.00, 0.00
95, 4203.76, 6584.00, -187500.02, -109309.73, 187500.00, 187500.00, 33660.27, 187500.00, 0.00, 0.00, 0.00
96, 4151.30, 6547.61, -187500.02, -112686.27, 187500.00, 187500.00, 33490.78, 187500.00, 0.13, 0.82, 0.53
97, 4110.69, 6514.62, -187500.02, -117422.63, 187500.00, 187500.00, 33447.39, 187500.00, 0.00, 0.00, 0.00
98, 4144.57, 6524.03, -187500.02, -120636.20, 187500.00, 187500.00, 33593.51, 187500.00, 0.00, 0.00, 0.00
99, 4202.49, 6560.80, -187500.02, -122409.26, 187500.00, 187500.00, 33632.78, 187500.00, 0.00, 0.00, 0.00
100, 4172.27, 6547.34, -187500.02, -125597.48, 187500.00, 187500.00, 33468.34, 187500.00, 0.00, 0.00, 0.00
101, 4138.34, 6533.21, -187500.02, -130452.20, 187500.00, 187500.00, 33411.43, 187500.00, 0.00, 0.00, 0.00
102, 4158.50, 6530.49, -187500.02, -134144.86, 187500.00, 187500.00, 33542.55, 187500.00, 0.00, 0.00, 0.00
103, 4181.92, 6532.88, -187500.02, -135983.94, 187500.00, 187500.00, 33596.91, 187500.00, 0.00, 0.00, 0.00
104, 4180.25, 6548.03, -187500.02, -138641.45, 187500.00, 187500.00, 33481.32, 187500.00, 0.00, 0.00, 0.00
105, 4131.07, 6525.39, -187500.02, -143054.88, 187500.00, 187500.00, 33401.55, 187500.00, 0.14, 0.83, 0.53
106, 4146.11, 6534.35, -187500.02, -146574.39, 187500.00, 187500.00, 33517.98, 187500.00, 0.00, 0.00, 0.00
107, 4191.60, 6554.20, -187500.02, -147894.14, 187500.00, 187500.00, 33626.81, 187500.00, 0.00, 0.00, 0.00
108, 4182.86, 6545.42, -187500.02, -149490.39, 187500.00, 187500.00, 33516.30, 187500.00, 0.00, 0.00, 0.00
109, 4143.66, 6524.79, -187500.02, -153032.48, 187500.00, 187500.00, 33396.97, 187500.00, 0.00, 0.00, 0.00
110, 4157.51, 6537.97, -187500.02, -156298.13, 187500.00, 187500.00, 33505.46, 187500.00, 0.00, 0.00, 0.00
111, 4187.87, 6544.01, -187500.02, -157346.38, 187500.00, 187500.00, 33630.46, 187500.00, 0.00, 0.00, 0.00
112, 4207.27, 6564.73, -187500.02, -158140.08, 187500.00, 187500.00, 33565.64, 187500.00, 0.00, 0.00, 0.00
113, 4179.31, 6561.18, -187500.02, -160845.92, 187500.00, 187500.00, 33433.92, 187500.00, 0.00, 0.00, 0.00
114, 4146.87, 6532.12, -187500.02, -163797.58, 187500.00, 187500.00, 33474.66, 187500.00, 0.00, 0.00, 0.00
115, 4192.45, 6550.92, -187500.02, -164583.89, 187500.00, 187500.00, 33625.32, 187500.00, 0.14, 0.83, 0.54
116, 4221.46, 6566.67, -187500.02, -164558.95, 187500.00, 187500.00, 33597.33, 187500.00, 0.00, 0.00, 0.00
117, 4182.44, 6553.44, -187500.02, -166340.92, 187500.00, 187500.00, 33457.99, 187500.00, 0.00, 0.00, 0.00
118, 4148.77, 6529.15, -187500.02, -168894.53, 187500.00, 187500.00, 33468.74, 187500.00, 0.00, 0.00, 0.00
119, 4173.81, 6533.35, -187500.02, -169501.75, 187500.00, 187500.00, 33609.33, 187500.00, 0.00, 0.00, 0.00
120, 4191.65, 6535.14, -187500.02, -168874.83, 187500.00, 187500.00, 33600.17, 187500.00, 0.00, 0.00, 0.00
121, 4189.72, 6549.73, -187500.02, -169855.30, 187500.00, 187500.00, 33463.27, 187500.00, 0.00, 0.00, 0.00
122, 4172.24, 6551.63, -187500.02, -172122.00, 187500.00, 187500.00, 33456.56, 187500.00, 0.00, 0.00, 0.00
123, 4197.75, 6565.04, -187500.02, -172805.55, 187500.00, 187500.00, 33605.06, 187500.00, 0.00, 0.00, 0.00
124, 4223.74, 6575.61, -187500.02, -171880.69, 187500.00, 187500.00, 33645.81, 187500.00, 0.00, 0.00, 0.00
125, 4192.11, 6552.75, -187500.02, -172224.09, 187500.00, 187500.00, 33479.63, 187500.00, 0.14, 0.83, 0.53
126, 4160.40, 6541.10, -187500.02, -174245.81, 187500.00, 187500.00, 33419.84, 187500.00, 0.00, 0.00, 0.00
127, 4197.72, 6575.01, -187500.02, -175121.59, 187500.00, 187500.00, 33575.80, 187500.00, 0.00, 0.00, 0.00
128, 4223.79, 6574.63, -187500.02, -174072.30, 187500.00, 187500.00, 33649.14, 187500.00, 0.00, 0.00, 0.00
129, 4195.22, 6552.17, -187500.02, -173806.17, 187500.00, 187500.00, 33507.19, 187500.00, 0.00, 0.00, 0.00
130, 4157.94, 6537.35, -187500.02, -175492.56, 187500.00, 187500.00, 33413.53, 187500.00, 0.00, 0.00, 0.00
131, 4161.43, 6535.36, -187500.02, -176664.73, 187500.00, 187500.00, 33527.77, 187500.00, 0.00, 0.00, 0.00
132, 4217.15, 6567.70, -187500.02, -175738.42, 187500.00, 187500.00, 33648.98, 187500.00, 0.00, 0.00, 0.00
133, 4219.56, 6575.46, -187500.02, -174868.67, 187500.00, 187500.00, 33554.57, 187500.00, 0.00, 0.00, 0.00
134, 4175.04, 6555.81, -187500.02, -175977.14, 187500.00, 187500.00, 33431.77, 187500.00, 0.00, 0.00, 0.00
135, 4198.17, 6581.90, -187500.02, -176955.53, 187500.00, 187500.00, 33522.14, 187500.00, 0.13, 0.82, 0.54
136, 4224.05, 6586.19, -187500.02, -175779.34, 187500.00, 187500.00, 33665.79, 187500.00, 0.00, 0.00, 0.00
137, 4220.43, 6573.09, -187500.02, -174336.69, 187500.00, 187500.00, 33593.87, 187500.00, 0.00, 0.00, 0.00
138, 4181.07, 6553.73, -187500.02, -174938.53, 187500.00, 187500.00, 33437.11, 187500.00, 0.00, 0.00, 0.00
139, 4178.61, 6553.58, -187500.02, -176026.86, 187500.00, 187500.00, 33486.69, 187500.00, 0.00, 0.00, 0.00
140, 4218.71, 6566.56, -187500.02, -175091.56, 187500.00, 187500.00, 33632.87, 187500.00, 0.00, 0.00, 0.00
141, 4248.60, 6582.72, -187500.02, -173374.47, 187500.00, 187500.00, 33609.20, 187500.00, 0.00, 0.00, 0.00
142, 4230.72, 6583.44, -187500.02, -173539.56, 187500.00, 187500.00, 33460.92, 187500.00, 0.00, 0.00, 0.00
143, 4189.25, 6550.74, -187500.02, -174693.31, 187500.00, 187500.00, 33441.36, 187500.00, 0.00, 0.00, 0.00
144, 4226.07, 6568.98, -187500.02, -174067.72, 187500.00, 187500.00, 33598.45, 187500.00, 0.00, 0.00, 0.00
145, 4274.10, 6610.48, -187500.02, -172200.83, 187500.00, 187500.00, 33621.22, 187500.00, 0.14, 0.83, 0.54
146, 4236.13, 6590.70, -187500.02, -171946.36, 187500.00, 187500.00, 33453.25, 187500.00, 0.00, 0.00, 0.00
147, 4207.85, 6573.96, -187500.02, -173153.50, 187500.00, 187500.00, 33419.23, 187500.00, 0.00, 0.00, 0.00
148, 4213.59, 6566.81, -187500.02, -172957.06, 187500.00, 187500.00, 33557.21, 187500.00, 0.00, 0.00, 0.00
149, 4246.79, 6584.18, -187500.02, -171140.53, 187500.00, 187500.00, 33606.88, 187500.00, 0.00, 0.00, 0.00
150, 4234.58, 6579.77, -187500.02, -170542.42, 187500.00, 187500.00, 33459.64, 187500.00, 0.00, 0.00, 0.00
151, 4204.07, 6572.06, -187500.02, -171760.55, 187500.00, 187500.00, 33382.60, 187500.00, 0.00, 0.00, 0.00
152, 4217.04, 6578.21, -187500.02, -172042.16, 187500.00, 187500.00, 33512.77, 187500.00, 0.00, 0.00, 0.00
153, 4253.89, 6594.57, -187500.02, -170441.98, 187500.00, 187500.00, 33598.71, 187500.00, 0.00, 0.00, 0.00
154, 4236.42, 6579.84, -187500.02, -169601.59, 187500.00, 187500.00, 33469.14, 187500.00, 0.00, 0.00, 0.00
155, 4205.41, 6568.26, -187500.02, -170801.78, 187500.00, 187500.00, 33363.17, 187500.00, 0.15, 0.82, 0.54
156, 4218.69, 6578.52, -187500.02, -171549.03, 187500.00, 187500.00, 33472.21, 187500.00, 0.00, 0.00, 0.00
157, 4251.93, 6586.79, -187500.02, -170239.84, 187500.00, 187500.00, 33577.10, 187500.00, 0.00, 0.00, 0.00
158, 4250.14, 6584.60, -187500.02, -169140.31, 187500.00, 187500.00, 33484.16, 187500.00, 0.00, 0.00, 0.00
159, 4214.29, 6570.16, -187500.02, -170151.42, 187500.00, 187500.00, 33362.86, 187500.00, 0.00, 0.00, 0.00
160, 4207.94, 6563.23, -187500.02, -171236.59, 187500.00, 187500.00, 33437.31, 187500.00, 0.00, 0.00, 0.00
161, 4246.90, 6580.38, -187500.02, -170229.19, 187500.00, 187500.00, 33576.77, 187500.00, 0.00, 0.00, 0.00
162, 4265.74, 6597.50, -187500.02, -168859.33, 187500.00, 187500.00, 33531.55, 187500.00, 0.00, 0.00, 0.00
163, 4212.88, 6568.53, -187500.02, -169508.09, 187500.00, 187500.00, 33375.85, 187500.00, 0.00, 0.00, 0.00
164, 4199.09, 6561.65, -187500.02, -170734.05, 187500.00, 187500.00, 33421.24, 187500.00, 0.00, 0.00, 0.00
165, 4239.48, 6581.67, -187500.02, -169964.17, 187500.00, 187500.00, 33576.57, 187500.00, 0.15, 0.82, 0.54
166, 4252.60, 6584.91, -187500.02, -168312.55, 187500.00, 187500.00, 33549.14, 187500.00, 0.00, 0.00, 0.00
167, 4229.75, 6580.02, -187500.02, -168519.94, 187500.00, 187500.00, 33409.60, 187500.00, 0.00, 0.00, 0.00
168, 4200.45, 6560.53, -187500.02, -169853.31, 187500.00, 187500.00, 33410.80, 187500.00, 0.00, 0.00, 0.00
169, 4237.38, 6585.09, -187500.02, -169474.70, 187500.00, 187500.00, 33561.79, 187500.00, 0.00, 0.00, 0.00
170, 4271.26, 6604.92, -187500.02, -167746.17, 187500.00, 187500.00, 33579.05, 187500.00, 0.00, 0.00, 0.00
171, 4226.07, 6572.42, -187500.02, -167550.59, 187500.00, 187500.00, 33413.53, 187500.00, 0.00, 0.00, 0.00
172, 4199.49, 6560.64, -187500.02, -168881.59, 187500.00, 187500.00, 33383.63, 187500.00, 0.00, 0.00, 0.00
173, 4216.59, 6563.34, -187500.02, -168844.45, 187500.00, 187500.00, 33529.76, 187500.00, 0.00, 0.00, 0.00
174, 4253.18, 6579.71, -187500.02, -167106.39, 187500.00, 187500.00, 33582.58, 187500.00, 0.00, 0.00, 0.00
175, 4244.71, 6583.35, -187500.02, -166537.45, 187500.00, 187500.00, 33445.68, 187500.00, 0.14, 0.82, 0.54
176, 4206.98, 6566.41, -187500.02, -167890.11, 187500.00, 187500.00, 33384.00, 187500.00, 0.00, 0.00, 0.00
177, 4216.03, 6567.79, -187500.02, -168417.39, 187500.00, 187500.00, 33513.00, 187500.00, 0.00, 0.00, 0.00
178, 4248.06, 6578.79, -187500.02, -166994.73, 187500.00, 187500.00, 33606.59, 187500.00, 0.00, 0.00, 0.00
179, 4247.19, 6586.14, -187500.02, -166158.73, 187500.00, 187500.00, 33501.44, 187500.00, 0.00, 0.00, 0.00
180, 4217.42, 6575.97, -187500.02, -167306.64, 187500.00, 187500.00, 33406.67, 187500.00, 0.00, 0.00, 0.00
181, 4215.11, 6570.54, -187500.02, -168019.27, 187500.00, 187500.00, 33505.22, 187500.00, 0.00, 0.00, 0.00
182, 4239.48, 6571.66, -187500.02, -166599.53, 187500.00, 187500.00, 33616.48, 187500.00, 0.00, 0.00, 0.00
183, 4248.37, 6580.04, -187500.02, -165266.58, 187500.00, 187500.00, 33541.38, 187500.00, 0.00, 0.00, 0.00
184, 4211.83, 6565.56, -187500.02, -166089.28, 187500.00, 187500.00, 33411.79, 187500.00, 0.00, 0.00, 0.00
185, 4206.40, 6562.65, -187500.02, -167181.61, 187500.00, 187500.00, 33481.62, 187500.00, 0.14, 0.82, 0.54
186, 4242.12, 6579.12, -187500.02, -166280.70, 187500.00, 187500.00, 33619.66, 187500.00, 0.00, 0.00, 0.00
187, 4254.68, 6581.54, -187500.02, -164991.59, 187500.00, 187500.00, 33561.84, 187500.00, 0.00, 0.00, 0.00
188, 4222.74, 6568.80, -187500.02, -165778.28, 187500.00, 187500.00, 33420.30, 187500.00, 0.00, 0.00, 0.00
189, 4189.81, 6546.13, -187500.02, -167338.34, 187500.00, 187500.00, 33442.77, 187500.00, 0.00, 0.00, 0.00
190, 4239.03, 6578.01, -187500.02, -167019.73, 187500.00, 187500.00, 33594.85, 187500.00, 0.00, 0.00, 0.00
191, 4264.20, 6591.77, -187500.02, -165752.31, 187500.00, 187500.00, 33572.57, 187500.00, 0.00, 0.00, 0.00
192, 4218.33, 6565.78, -187500.02, -166305.25, 187500.00, 187500.00, 33410.18, 187500.00, 0.00, 0.00, 0.00
193, 4185.27, 6546.16, -187500.02, -168099.11, 187500.00, 187500.00, 33396.59, 187500.00, 0.00, 0.00, 0.00
194, 4217.13, 6560.04, -187500.02, -168282.61, 187500.00, 187500.00, 33553.84, 187500.00, 0.14, 0.83, 0.54
195, 4243.81, 6575.19, -187500.02, -167060.27, 187500.00, 187500.00, 33563.73, 187500.00, 0.00, 0.00, 0.00
196, 4215.58, 6564.84, -187500.02, -167293.61, 187500.00, 187500.00, 33410.29, 187500.00, 0.00, 0.00, 0.00
197, 4187.22, 6551.61, -187500.02, -169132.34, 187500.00, 187500.00, 33364.83, 187500.00, 0.00, 0.00, 0.00
198, 4205.21, 6557.87, -187500.02, -169709.59, 187500.00, 187500.00, 33502.56, 187500.00, 0.00, 0.00, 0.00
199, 4238.25, 6575.35, -187500.02, -168505.08, 187500.00, 187500.00, 33562.51, 187500.00, 0.00, 0.00, 0.00
200, 4215.76, 6564.75, -187500.02, -168321.69, 187500.00, 187500.00, 33423.88, 187500.00, 0.00, 0.00, 0.00
201, 4186.39, 6554.18, -187500.02, -170046.64, 187500.00, 187500.00, 33344.36, 187500.00, 0.00, 0.00, 0.00
202, 4195.71, 6554.60, -187500.02, -170995.00, 187500.00, 187500.00, 33467.58, 187500.00, 0.00, 0.00, 0.00
203, 4232.82, 6572.73, -187500.02, -169941.73, 187500.00, 187500.00, 33564.56, 187500.00, 0.00, 0.00, 0.00
204, 4219.09, 6567.46, -187500.02, -169410.28, 187500.00, 187500.00, 33455.06, 187500.00, 0.14, 0.83, 0.54
205, 4182.03, 6550.20, -187500.02, -170975.81, 187500.00, 187500.00, 33346.23, 187500.00, 0.00, 0.00, 0.00
206, 4185.79, 6549.80, -187500.02, -172332.30, 187500.00, 187500.00, 33438.68, 187500.00, 0.00, 0.00, 0.00
207, 4227.85, 6569.65, -187500.02, -171658.78, 187500.00, 187500.00, 33552.43, 187500.00, 0.00, 0.00, 0.00
208, 4227.32, 6570.41, -187500.02, -171049.98, 187500.00, 187500.00, 33458.62, 187500.00, 0.00, 0.00, 0.00
209, 4181.68, 6551.88, -187500.02, -172629.94, 187500.00, 187500.00, 33314.87, 187500.00, 0.00, 0.00, 0.00
210, 4176.98, 6548.97, -187500.02, -174588.27, 187500.00, 187500.00, 33377.37, 187500.00, 0.00, 0.00, 0.00
211, 4219.05, 6571.35, -187500.02, -174547.06, 187500.00, 187500.00, 33520.57, 187500.00, 0.00, 0.00, 0.00
